fecha,ticker,Apertura,cierre,máximo,Mínimo,Volumen
2021-04-28,MSFT,115.89023216865941,141.22660932421044,171.99037263899868,104.6684751868292,374991.0
2021-04-29,GOOGL,277.76039962785273,150.95495928893357,432.56406875639686,264.00893873293603,548959.0
2021-04-30,TSLA,0.0,178.31210863637162,327.0723173332059,499.7371181395261,484317.0
2021-05-01,AAPL,186.68779566637807,246.5647070110167,277.22935119146234,442.60281052508424,35048.0
2021-05-02,AMZN,450.58420222581117,297.5926880558254,224.24415137265723,201.78161578452412,909492.0
2021-05-03,AMZN,234.89174053590745,432.43442778269497,144.840824526209,126.35062751143975,897981.0
2021-05-04,AAPL,463.13547497252813,308.432275558659,0.0,489.4386493235506,126963.0
2021-05-05,AAPL,471.0881375988588,429.88677745355477,333.4357412631683,493.534506217557,506775.0
2021-05-06,AMZN,424.7889686653521,493.5564289263277,496.92976304973996,126.55800412089167,246293.0
,AMZN,197.34852876956495,405.8802396524948,415.47482376019025,364.9200856672024,177256.0
2021-05-08,AMZN,331.3834312808224,195.99396547843907,310.6945044527661,439.9346539153735,610076.0
2021-05-09,AMZN,113.81095941861403,378.70654364178114,329.38874501247125,376.0373532265244,605080.0
2021-05-10,MSFT,228.27273521041243,331.9987677460207,407.82560526738393,376.23536158399673,540514.0
2021-05-11,AMZN,489.3470313781911,457.5760559834276,144.5947832196357,,916314.0
2021-05-12,AMZN,449.25866002128527,224.84008480337198,415.4709517540073,180.98698468037782,851825.0
2021-05-13,,216.90279364999714,337.7709308561608,228.91570106137974,386.44887347477504,740642.0
2021-05-14,AMZN,206.57331957821305,219.32408761789623,438.6145884305378,346.8365385031467,841240.0
2021-05-15,AAPL,373.88081870852943,313.70069295845377,157.80231104480174,379.64886621864764,491862.0
2021-05-16,MSFT,482.2450598879556,154.28563244227308,138.71067457867082,358.71745629992597,794265.0
2021-05-17,GOOGL,278.80572274045136,363.6745991354687,386.45833682826816,433.0052524119699,558511.0
2021-05-18,AAPL,0.0,351.12313666168444,211.64551370726042,0.0,232032.0
2021-05-19,GOOGL,194.48202340496601,398.17598252882493,241.63912846387598,374.01819441522724,218948.0
2021-05-20,AMZN,204.10648836683777,324.00569881043725,438.3462193229291,468.3937491212141,267537.0
2021-05-21,AAPL,417.8635689491373,496.504122973936,322.5483159792483,318.206407604176,934649.0
2021-05-22,AAPL,315.81448687589466,366.47374774407695,207.5743303416657,101.22783338571799,417964.0
2021-05-23,MSFT,217.2166241507998,498.1786771918335,135.45174508669135,104.78926604867054,753425.0
2021-05-24,MSFT,418.3344482624835,203.4745263996392,267.12155850299496,256.8159370427511,795077.0
2021-05-25,GOOGL,0.0,420.94196518246474,344.0654106245512,307.3940124927775,978849.0
2021-05-26,AMZN,418.89188653159925,372.0600684995142,264.63733711764837,320.5652872839705,532869.0
2021-05-27,TSLA,114.38574049808933,337.6492415542248,154.61651695321808,241.82289606872587,55432.0
2021-05-28,MSFT,382.718298368727,426.2954211142945,157.34714048585346,161.25526376364374,957498.0
2021-05-29,GOOGL,,330.8495561160925,456.32505573241474,,181669.0
2021-05-30,GOOGL,171.17594518506803,256.3332913654815,239.01556217373022,177.7085302419585,351791.0
2021-05-31,TSLA,486.20557910192997,454.5920737016191,300.2903977713048,313.0822315592726,0.0
2021-06-01,AMZN,101.38554853068808,333.76679969695135,170.02211398414673,334.5053609291511,4554.0
2021-06-02,AMZN,330.63808527949,171.83457512730428,227.16484873827494,396.90071041919157,228164.0
2021-06-03,GOOGL,425.9127030258801,286.696196990684,450.3716778209073,461.1621746148128,795805.0
2021-06-04,GOOGL,145.86144432984946,114.8354000051201,154.39278915293704,371.8095626797338,879555.0
2021-06-05,TSLA,381.8637111585536,120.11646796170585,381.68553385259753,457.3046990515633,451770.0
2021-06-06,TSLA,239.1125790613902,0.0,245.47803701000254,171.15991719800903,95722.0
2021-06-07,GOOGL,463.2885662279335,424.7357546047875,493.1091111694987,237.463880667677,64653.0
2021-06-08,AMZN,295.5586445135428,225.03217824784315,476.3484579664151,142.60885178189602,
2021-06-09,AAPL,177.24818805661116,205.15622463472153,444.4646837210906,311.21612326625944,990945.0
2021-06-10,AAPL,449.67572801002615,339.0837049248394,262.13105736201175,392.78450117576443,13942.0
2021-06-11,AMZN,150.239069071988,308.01370649631053,346.69348217615953,424.9037924635268,683545.0
2021-06-12,GOOGL,106.48570028856996,375.71791243534017,343.3805278233487,140.81486712364648,719301.0
2021-06-13,AAPL,154.96098651469023,,105.19029782732319,425.4495112433779,126861.0
2021-06-14,AAPL,478.6463276598572,,188.31468547593448,413.2988586400715,152465.0
2021-06-15,MSFT,468.0605402994229,187.30521780402285,239.9128530023194,186.33206481168895,562067.0
2021-06-16,MSFT,481.64038311549797,186.53565194500135,480.43991501480707,150.7945959407719,27442.0
2021-06-17,TSLA,380.3954464885283,427.4069237849925,155.73665964065708,366.0718951163287,285357.0
2021-06-18,MSFT,230.89096183430718,0.0,352.7306727004485,383.34952629433474,313067.0
2021-06-19,AMZN,498.7254043847018,123.26544612017756,322.7589554585834,477.8141095129155,948275.0
2021-06-20,MSFT,115.54924358302702,377.72797374032973,347.456735983816,171.96116032282043,67401.0
2021-06-21,MSFT,305.6791620673485,103.04801736588303,235.31233479265308,0.0,19912.0
2021-06-22,AMZN,278.5382612222684,158.66901258288908,0.0,128.69494137944525,717472.0
2021-06-23,AAPL,212.60147538964037,331.05495776994985,217.97961386455256,195.15974663056522,958954.0
2021-06-24,AAPL,194.6316151542089,303.31501284369864,303.9711516258348,187.58072030365713,51910.0
2021-06-25,AMZN,424.33818655929156,172.35706649036038,426.7757986110566,376.7742325149417,694429.0
2021-06-26,AMZN,309.174321855265,0.0,356.8158012951118,166.50026916143884,621394.0
2021-06-27,MSFT,311.6373466550782,251.87046736554967,310.7149538923324,407.6585401699146,940722.0
2021-06-28,GOOGL,265.05774141902435,235.91278037265172,203.20016773711302,168.8251399467854,658990.0
2021-06-29,TSLA,273.77720924397886,309.29129881869517,455.04186681744835,260.75141759918387,519051.0
2021-06-30,TSLA,442.6802357034894,451.2015270246054,113.94529345268359,103.68180168089881,240917.0
2021-07-01,AAPL,234.13288566218372,,269.13863937814136,448.8906372827065,869221.0
2021-07-02,AAPL,436.70018684017583,225.53505449062243,175.01134978132393,397.12646925151336,
2021-07-03,AMZN,367.63498210971704,336.37994936262714,374.9024541581346,425.0207740866875,427939.0
2021-07-04,AMZN,470.35286472734157,310.8184448075083,475.65666888776974,432.7464137818259,867874.0
2021-07-05,AMZN,397.6065716177795,207.4387504408793,341.41518927790435,344.43657868438663,197151.0
2021-07-06,GOOGL,376.9573336317415,457.8381949871185,282.0607757032175,305.5929562793459,516415.0
2021-07-07,MSFT,418.3771567355845,435.5100884394404,192.85106458873602,0.0,118578.0
2021-07-08,AMZN,403.2397617222808,247.24857033245752,345.78117853899664,105.85764288829887,491747.0
2021-07-09,MSFT,354.85653193647636,218.14635522498668,115.49720692986445,159.88719144233383,431630.0
2021-07-10,TSLA,143.97594885232292,0.0,108.83383631187607,393.5700063745294,222375.0
2021-07-11,,485.97123098429535,467.5824696804023,239.98876241511618,441.5461953693737,599880.0
2021-07-12,AAPL,172.88975641318203,220.8005641307514,228.42254679956824,472.5690389488626,761823.0
2021-07-13,TSLA,470.5739525706877,333.5458391216084,231.6420635779175,295.1218426807837,750108.0
2021-07-14,AAPL,229.94365048121028,372.03300476820283,379.75409914962944,103.07102754298323,369786.0
2021-07-15,TSLA,220.3626046784176,462.28865219663334,191.61250889443923,366.2170295525708,982994.0
2021-07-16,AAPL,247.66539950958563,451.50864002624854,353.59302691709837,152.33574378872413,103795.0
2021-07-17,GOOGL,185.58897084654734,479.5211548216502,386.93831392117534,112.53312049249358,371605.0
2021-07-18,AAPL,0.0,142.7561625713804,316.9572406322594,461.5053650151778,728755.0
2021-07-19,TSLA,465.55812292456056,179.9563113658936,436.57950125424327,264.40018198579514,841437.0
2021-07-20,MSFT,446.366381861103,312.8229124936938,413.6250065537708,0.0,794239.0
2021-07-21,GOOGL,402.5895960872999,345.54655696014106,390.33216639890384,112.9620025620639,118617.0
2021-07-22,MSFT,220.70437704938269,216.74592068767677,455.3156548699004,416.44626725493146,643407.0
2021-07-23,AAPL,131.987649617214,184.3810702193549,400.93014544195603,465.0398595862115,635188.0
2021-07-24,AMZN,218.94198598851312,478.43594629417976,446.05645145521913,407.39983723841806,453732.0
2021-07-25,MSFT,332.544522567433,214.7741961757191,483.6874440290901,481.37362360629646,544741.0
2021-07-26,MSFT,328.62917623190447,379.68834235661535,296.19809570897314,370.33938215946193,830074.0
2021-07-27,AMZN,463.20487594850573,139.1285835099717,334.0465826778134,312.9516082415537,978819.0
2021-07-28,AAPL,164.13286316028154,195.38970347597166,115.7776833412731,121.225355111843,509944.0
2021-07-29,AMZN,267.9422752319884,348.27673918991275,287.6585597754944,494.44611089494776,835831.0
2021-07-30,MSFT,439.6815567375682,197.15351777066581,327.5946796835015,147.36779487511447,440648.0
2021-07-31,TSLA,277.9963709123059,205.77906650435506,121.53587986805178,106.33285354130373,540634.0
2021-08-01,GOOGL,424.72996924471596,370.1327522033786,324.3959007830839,240.05191799519753,567560.0
2021-08-02,AMZN,416.49541318942596,366.26730466703333,101.82025231099048,124.1578961650402,395430.0
2021-08-03,GOOGL,111.59204828309201,190.34678702512167,158.51877255552301,417.9538315627842,603224.0
2021-08-04,,456.516493504063,142.3436985622159,143.55824617262533,0.0,224124.0
2021-08-05,AAPL,216.05909285826993,255.12956365593652,295.49816287713696,490.14401521362066,828912.0
2021-08-06,MSFT,251.575785479776,211.78398587186706,430.71701398514693,190.2883073859743,561879.0
2021-08-07,GOOGL,304.4492018326928,137.8693322249221,205.62750452195186,456.7738511465668,316868.0
2021-08-08,AAPL,428.29009165525747,157.68177798868527,183.78144114591151,0.0,288235.0
2021-08-09,GOOGL,138.58608522814455,244.6768433328275,134.6805255738371,358.1319883047053,305355.0
2021-08-10,,147.65776872041306,235.47063053195575,167.18584822406115,321.81575039296615,991043.0
2021-08-11,MSFT,193.91747852301302,382.44054072096134,280.47065227296434,0.0,212647.0
2021-08-12,GOOGL,0.0,264.2958847552064,336.9320383403708,301.99413030442025,378155.0
2021-08-13,GOOGL,286.0862686886137,104.0568568627367,444.50245154538965,301.1396617900133,615395.0
2021-08-14,AAPL,409.2813164647048,101.97445731426384,432.98019407321743,,250645.0
2021-08-15,GOOGL,450.0738386102457,450.7062009796524,219.98095339237278,240.84550098601989,65340.0
2021-08-16,AAPL,485.69922063044265,492.1476964047913,478.5317027584108,443.82638842725174,381110.0
2021-08-17,AAPL,447.44067524395246,393.6883540942154,198.10743499612045,162.4494574059989,781897.0
2021-08-18,GOOGL,,229.47477675168955,481.1190590480033,470.4249884663794,247424.0
2021-08-19,AAPL,385.43449304896023,0.0,350.75510157503015,477.6982452833739,272725.0
2021-08-20,MSFT,378.7903467989548,470.12028987667156,115.61142823128799,167.67493968067768,472238.0
2021-08-21,AAPL,428.40906471870807,184.76184064876043,287.3486681254858,355.1273621039762,294686.0
2021-08-22,AMZN,117.5644619140816,249.05133098473618,223.9102212855978,422.9798757188456,380292.0
2021-08-23,AMZN,499.8594360617788,287.11798979576326,320.0650645856372,488.83924216156845,494818.0
2021-08-24,TSLA,180.4232986150585,131.26683059982187,113.6019624809697,481.55467243139077,92778.0
2021-08-25,AAPL,256.4061920065502,436.58862068842546,162.8283235071434,259.7688937004766,0.0
2021-08-26,AMZN,102.95267765972636,290.3096595719057,421.96034321358104,0.0,95455.0
2021-08-27,GOOGL,135.12472857475015,388.96365376239623,,327.203558987565,200379.0
2021-08-28,AMZN,304.87208598420125,208.41310758654942,379.8721746308417,187.37686803108454,702972.0
2021-08-29,MSFT,133.24390947665074,159.6838533940559,316.18427726432367,0.0,666947.0
2021-08-30,AAPL,445.1481376078665,431.512413965776,429.82387780903633,441.9315010324825,902449.0
2021-08-31,GOOGL,374.96728686312866,0.0,424.4151028336454,194.7125224967782,874754.0
2021-09-01,GOOGL,156.77277151126668,393.62794516255127,108.05738806156708,166.67891745159613,392079.0
2021-09-02,AAPL,444.4873636514445,404.38064725940507,249.14239140429487,348.17376328985114,518644.0
2021-09-03,MSFT,184.59862094162594,432.73436310897966,297.923890951816,419.3395190942297,232736.0
2021-09-04,MSFT,377.1258362293156,104.64228632704753,212.05762536848374,486.35185281687563,301028.0
2021-09-05,TSLA,137.47472079913962,292.8631725040242,133.6606876982787,359.04737613817036,443233.0
2021-09-06,TSLA,119.35534078671286,0.0,339.06187303797446,109.6013784573,663526.0
2021-09-07,MSFT,459.21440567921485,155.5960185248237,205.9270014265307,366.1770236055348,507786.0
2021-09-08,AAPL,141.9543974779845,180.28699712552094,121.56424211553158,112.90706158391318,920253.0
2021-09-09,MSFT,415.4553676978599,419.69093581219096,374.2257977555007,120.51785326339774,841352.0
2021-09-10,TSLA,267.9305269447466,387.84032406860166,485.33602644745565,495.70458217846067,286828.0
2021-09-11,MSFT,404.93406135138827,0.0,141.87350629944314,499.54016073237483,431839.0
2021-09-12,GOOGL,322.50168657665563,498.38040066089,444.1167659746549,126.15633663856896,273147.0
2021-09-13,AMZN,355.75754032239496,121.12457161738584,283.967917484364,487.8054908953001,677935.0
2021-09-14,TSLA,390.0384831230977,282.1202848036516,145.1344562736811,363.52195104150087,850338.0
2021-09-15,,106.53411224824806,419.87997835631955,256.81125256929465,240.1882913293385,473387.0
2021-09-16,AAPL,476.119725994314,416.10041767788306,383.80671690249426,310.4082167958021,824119.0
2021-09-17,GOOGL,157.97148757764313,392.24665882603284,,209.47375216583242,84102.0
2021-09-18,AAPL,393.54825284010025,395.2239222094311,106.62773720032553,299.75644653525035,780545.0
2021-09-19,TSLA,0.0,194.75275586722125,495.8229645123304,282.9476198454119,649048.0
2021-09-20,TSLA,430.64769582501907,406.0960583359284,465.7877281067813,467.4384143833929,
2021-09-21,AMZN,106.35150329684207,225.9417339575964,419.24463771977736,277.2688823426147,758241.0
2021-09-22,AAPL,378.84466726562624,285.7604908330814,477.5079564069865,163.14305536845308,594467.0
2021-09-23,AMZN,127.11531709704755,372.1013334419557,0.0,411.86201040927835,779543.0
2021-09-24,AAPL,435.35131174976345,455.26774242099174,218.06515983570864,323.2979454928013,67811.0
2021-09-25,AMZN,0.0,406.00836245768454,453.03740116681604,441.0934876872863,24906.0
2021-09-26,AMZN,327.16151301597097,373.35368006174826,202.09653020631237,149.79397788068297,591104.0
2021-09-27,AAPL,448.3352633733202,307.84300744372234,403.5593554793022,446.2468573381101,922811.0
2021-09-28,GOOGL,385.8718970447965,103.66369383917053,475.4360233371538,227.89803107681178,783553.0
2021-09-29,AAPL,397.10534879469037,180.7185147662162,448.48648463961086,455.12980132166837,121668.0
2021-09-30,AMZN,406.36085047598436,454.1621629827644,292.9435790206551,253.48646557079718,700914.0
2021-10-01,TSLA,154.7521200644204,235.57967440014758,208.97368978061297,143.02391716243034,814066.0
2021-10-02,AMZN,310.74338239643447,168.44789127459592,238.919212494425,142.24959938635666,696896.0
2021-10-03,AAPL,167.9695252443364,105.67924158945003,164.5599251910475,424.4530908823519,197069.0
2021-10-04,AAPL,223.377424612747,212.53589177749137,195.15614093078847,463.15171723404933,720932.0
2021-10-05,GOOGL,134.5697949483521,283.37786976072084,306.8298308167412,210.64124359616105,129699.0
2021-10-06,TSLA,437.39476463665545,162.42561373655096,298.8195996836162,208.75899602389404,259617.0
2021-10-07,MSFT,129.7637244678426,252.02006178955534,266.55043749000095,382.5235045360591,419120.0
2021-10-08,AAPL,267.4403574642175,0.0,330.39420199078666,491.32406909978397,424902.0
2021-10-09,AAPL,193.0063501280331,142.1048942692527,168.61235526593282,360.7572344796955,495407.0
2021-10-10,,394.723561883154,163.74513032669,0.0,327.6896291022839,144120.0
2021-10-11,,281.9475047580646,244.0233724413592,290.0462717278142,306.6662824111804,711080.0
2021-10-12,TSLA,456.02679342534077,378.953333168139,163.78215079136473,275.1651844063159,737027.0
2021-10-13,AAPL,399.32804292830576,318.7591075171757,494.0813526601665,173.5120350048385,457152.0
2021-10-14,TSLA,236.36324055677719,405.25948308515274,369.59635291817705,473.16431731170616,211514.0
2021-10-15,AAPL,314.35615974230825,133.01237123095805,346.4862781516231,354.5938329397035,316141.0
2021-10-16,TSLA,244.60524853070936,475.9496146536193,377.1097156729597,154.1855876808947,58327.0
2021-10-17,TSLA,165.13176782194984,271.6806410571003,441.40924021438985,422.91269137344773,905397.0
2021-10-18,AMZN,200.22390177281892,165.13116703388428,458.7205994485584,294.8727939697138,0.0
2021-10-19,MSFT,0.0,0.0,250.27756296676125,246.80354584527458,77469.0
2021-10-20,TSLA,478.3195251449804,100.84805825368552,326.94380635921726,434.8073199011449,394964.0
2021-10-21,AMZN,142.36836256795186,224.70789013616698,468.60007659752966,244.21319187477118,810577.0
2021-10-22,AMZN,310.71678822966965,450.8142925445936,335.58210719020053,490.74074447733295,474013.0
2021-10-23,TSLA,379.2520584288405,302.2828844414959,308.23847518538895,429.04887843345153,774520.0
2021-10-24,AMZN,294.63192851611007,316.3920772842167,376.0507222144293,378.5050188943648,697910.0
2021-10-25,GOOGL,380.3247630767207,333.0608056472155,128.0544404939148,403.35508432405163,553649.0
2021-10-26,TSLA,101.26925473898166,207.4633473112153,164.07294043584164,324.2661194190305,854484.0
2021-10-27,TSLA,379.2610425143561,499.1549368825187,473.38889488605776,110.97206077934186,278687.0
2021-10-28,,122.17776529937808,316.3413164590596,226.35745507714256,394.2195626305991,455174.0
2021-10-29,AAPL,155.23008048816365,371.82805780115626,231.73195849257598,186.369947298434,566171.0
2021-10-30,AAPL,,414.69205927626456,224.23692809024845,397.35596534700824,246359.0
2021-10-31,AAPL,293.5183303841884,231.90898455012922,134.47205329121536,185.2479126763375,977745.0
2021-11-01,AAPL,180.65348999429,313.35506281318646,467.11869376603465,318.8457857996889,135081.0
2021-11-02,MSFT,104.4301784396473,440.25867882193654,421.9332694183394,0.0,450045.0
2021-11-03,MSFT,185.8655762146226,394.8395960280777,162.60323025255428,404.11163121076436,389858.0
2021-11-04,MSFT,298.7477132691017,157.78553799964578,396.6660929203142,320.14647233745944,0.0
2021-11-05,AAPL,397.09305222718564,206.99751016214466,184.18837034728077,199.73020209211185,349981.0
2021-11-06,AAPL,444.7750561617926,144.72354114327544,210.05926553209815,482.029558662955,927248.0
2021-11-07,TSLA,266.8235724801966,163.24044504177385,417.52535216279716,162.3808668070044,261893.0
2021-11-08,AMZN,262.90574643144896,473.0099278455619,205.48339865142145,110.57526322477393,162999.0
2021-11-09,MSFT,397.05705278162566,214.7161030348947,126.79121038153313,117.3528777073387,884693.0
2021-11-10,AMZN,106.11848458892479,190.87203698483125,216.38211039065772,201.40275631318622,300309.0
2021-11-11,AAPL,360.2546104986078,339.0883356871507,457.81427525357657,479.47365464208315,
2021-11-12,GOOGL,218.9606577647241,469.90054880661563,424.72859783667406,,780087.0
2021-11-13,AAPL,344.3009875724528,329.5926818130681,343.4862467917577,208.27892887658282,638048.0
2021-11-14,AAPL,262.1438306114508,270.14411098959505,378.9938112441787,339.8517880062591,663484.0
2021-11-15,AMZN,358.6214377772471,438.01347552619745,268.4371762527385,0.0,905219.0
2021-11-16,GOOGL,199.26289049117935,495.77241425331084,328.56047749816787,238.9225730980721,0.0
2021-11-17,AAPL,231.43043294966876,191.20416622537033,494.9950554932348,292.83528156774014,172232.0
2021-11-18,,248.63337988378674,409.29967579845606,0.0,222.20225879072427,840174.0
2021-11-19,TSLA,342.94827917039527,167.81576324305576,133.11262035455277,145.99344453451906,87907.0
2021-11-20,TSLA,342.6899091190645,119.17992173861106,446.06873291519105,201.4726950520287,999362.0
2021-11-21,AAPL,211.71109919673904,352.5337400810573,176.96515688271313,455.92535615949214,117973.0
2021-11-22,TSLA,181.09365371896172,180.12511206166363,320.979984302277,200.70032798480815,24148.0
2021-11-23,AMZN,109.01345108709685,298.5369408393384,452.0777512421031,,75260.0
2021-11-24,AAPL,364.4764879219515,407.24949524988955,103.11717849180413,445.421569947883,333741.0
2021-11-25,MSFT,388.76798714837616,143.49476607297467,393.3761450448475,198.4716139906419,858753.0
2021-11-26,GOOGL,215.08627321957366,239.86447929664467,454.69577269414106,467.3201796291081,915483.0
2021-11-27,AMZN,273.5688083587762,155.45885603116193,441.5285099565411,442.2306754026097,681948.0
2021-11-28,GOOGL,339.05711382601,134.965714964531,104.4856295257734,468.3370316855714,450616.0
2021-11-29,AMZN,271.51630945229283,425.8574893962966,318.024461246962,239.54029548438166,606239.0
2021-11-30,MSFT,123.8873628145325,208.25771872281757,437.60505816433084,153.54116996211383,667390.0
2021-12-01,AMZN,294.678000304634,474.45344307188134,314.2011975658323,210.31474447893862,453739.0
2021-12-02,AAPL,434.4257602682886,401.0867058374555,201.71543434218398,110.57016968155793,979546.0
2021-12-03,AAPL,217.5992779196147,288.6851602904645,285.41612335380375,227.16062772933554,646925.0
2021-12-04,MSFT,258.8011685564031,138.0438741893219,199.77275958915803,129.91049975496395,0.0
2021-12-05,TSLA,404.179274415941,303.89915732625593,274.44528820149975,443.91220174030593,607336.0
2021-12-06,AAPL,297.34677779448174,106.58236613534338,482.62073259200463,360.5146607867236,395830.0
2021-12-07,MSFT,107.28764238470991,322.5541095563256,369.2496779267229,107.60675661023393,587509.0
2021-12-08,AMZN,305.116452895708,276.98514827940005,470.1755155107148,239.73821118359604,164964.0
2021-12-09,MSFT,311.5613421020977,150.7861289997523,376.08793366080715,180.82772396371178,0.0
2021-12-10,TSLA,299.2889801293298,445.17783302847465,343.2775423063622,473.84075906438966,847301.0
2021-12-11,TSLA,331.1395823436411,213.7194470436694,457.45161336137744,191.1971009325848,383922.0
2021-12-12,TSLA,433.83798998484974,469.4394914072603,350.2989978920212,365.3942597308306,205501.0
2021-12-13,AAPL,477.55711282517245,459.3057030697898,191.65858779619288,455.3332670640585,495144.0
2021-12-14,GOOGL,391.9409726707347,371.3128036706147,113.33031068236812,0.0,391299.0
2021-12-15,AMZN,449.4703446475773,349.2604368406255,499.3100290443949,379.0019968221987,750062.0
2021-12-16,MSFT,270.07581043906805,355.68911464568123,299.0111022929125,444.2323982219084,866134.0
2021-12-17,MSFT,253.0640168952091,215.94422680082243,419.9282079622094,260.5564410336622,709089.0
2021-12-18,GOOGL,280.45384355962767,101.09080783100595,232.77455385637575,281.90823325657783,183874.0
2021-12-19,MSFT,421.1081645858175,223.22139294106347,256.81312365816433,335.9428776524222,46079.0
2021-12-20,GOOGL,373.9987390020028,196.9647622003944,394.1172373989481,394.9791863554337,487968.0
2021-12-21,GOOGL,276.10531307174045,154.3726208220082,451.4458655541322,463.2073027007481,0.0
2021-12-22,AAPL,116.17688711695995,299.3056919668928,134.2622720742396,217.5081835255516,576423.0
2021-12-23,AMZN,353.57351391465403,372.8877669483303,205.8142872619145,196.3969626703364,652665.0
2021-12-24,TSLA,380.0523041779654,407.9707675498435,152.6039783612258,426.8754006732391,651036.0
2021-12-25,MSFT,305.383444990028,455.6943185673136,0.0,0.0,634905.0
2021-12-26,GOOGL,458.5956901175326,201.03278582864624,421.32194986752603,200.5878172742623,390633.0
2021-12-27,GOOGL,347.963433604872,499.04937554993774,207.7321750136972,114.33345655634088,452565.0
2021-12-28,TSLA,198.1511805207896,126.4042283565332,114.76145328615934,300.88178005472014,7563.0
2021-12-29,,303.04195519498086,472.88057348666206,278.0159250460082,195.90094367815811,106312.0
2021-12-30,AMZN,282.317487312749,300.37511487539183,117.38338893618652,329.684716998961,889551.0
2021-12-31,GOOGL,121.98405306094537,106.39433179923863,302.1315917300934,366.20521607850304,798586.0
2022-01-01,MSFT,189.0496857853131,445.62235242548763,359.1162382550894,319.09283662495386,843104.0
,MSFT,0.0,450.9470280285956,353.25281056313213,260.315949788577,634915.0
2022-01-03,AAPL,443.52743587985486,162.5328720877123,188.92806021027116,435.6782548355162,176443.0
2022-01-04,TSLA,147.53251567831927,380.9448321584879,391.6082911647281,365.93835074517136,993623.0
2022-01-05,AAPL,182.28876171396058,107.41864885965194,,0.0,996474.0
2022-01-06,GOOGL,155.50849090194663,377.3115234708543,143.50926043749635,283.3872231442701,809830.0
2022-01-07,MSFT,220.34345033006528,305.5890492529886,154.8057159573964,365.06653590392426,374296.0
2022-01-08,GOOGL,447.9972076970291,100.4852323853561,363.1608823793397,163.6973846063903,27549.0
2022-01-09,AAPL,145.654092006729,135.90875602772843,273.1401478647797,384.9954757411125,413526.0
2022-01-10,AMZN,247.80922704522533,219.3630700146135,324.1434468356823,259.3475947151589,388031.0
2022-01-11,AMZN,471.18663165314763,118.93981617382741,166.93267722841983,370.2433142344697,856461.0
2022-01-12,AMZN,260.37555544406285,356.30824491684984,411.6666790107998,304.4554324484518,61492.0
2022-01-13,AMZN,157.3219222329382,424.1882096421095,334.93035042515646,482.2113875312809,276656.0
2022-01-14,MSFT,336.70742800578273,487.2208726007354,291.0205559123566,198.53506158169947,962979.0
2022-01-15,GOOGL,451.4400638470634,143.6135755674163,315.74228519255297,355.5464016341659,49306.0
2022-01-16,TSLA,240.7745267091134,280.2078948764333,110.35625447698649,348.28105492245777,701720.0
2022-01-17,TSLA,158.13892303348268,294.7017810575154,377.0631861848956,460.31584943912134,144695.0
2022-01-18,AAPL,320.60683520123496,477.32387899556215,217.1882979344229,118.1852745685752,39510.0
2022-01-19,TSLA,426.1743926657971,148.3698046049768,444.4064650606083,335.91135410707034,375156.0
2022-01-20,AMZN,115.54956499152831,146.02220133050827,468.1228475160765,462.5445834879783,731241.0
2022-01-21,TSLA,344.85371144307817,262.89338699449183,0.0,420.77149181212405,729750.0
2022-01-22,MSFT,422.29894564316237,413.5475805898278,385.9063739260764,361.5866084348479,0.0
2022-01-23,GOOGL,214.06801434134306,495.3547090969174,381.4711801327018,443.103802158677,489776.0
2022-01-24,AAPL,338.7311358906413,404.7593821572871,179.36967242994524,275.4689592434087,303332.0
2022-01-25,TSLA,230.8479398709458,342.19263520987283,206.3832668558311,451.72830373623094,39321.0
2022-01-26,TSLA,256.0784357525913,313.2484346869191,,480.5742649598359,860625.0
2022-01-27,GOOGL,426.5164792663688,495.84578306172153,268.8523205703759,282.5836328043456,342064.0
2022-01-28,TSLA,347.79056113696765,168.1082482035884,377.8307045783126,419.5515412801051,445018.0
2022-01-29,TSLA,222.15872214408364,188.36334100754,252.558557246308,250.9875517782527,981806.0
2022-01-30,AMZN,348.96167961919,265.931021547573,284.9127299636162,470.44150947602446,
2022-01-31,GOOGL,467.9637589805031,176.5060404449626,448.1864457531302,174.63000803048416,781384.0
2022-02-01,TSLA,111.12053214936206,289.41929298049536,218.13346997561732,370.29905387287397,127099.0
2022-02-02,AMZN,437.71559618046604,286.65831359797664,255.91207152709666,225.87814667840775,341747.0
2022-02-03,AAPL,0.0,446.59500011493776,250.58198680989005,350.0212825347579,550453.0
2022-02-04,GOOGL,0.0,307.4947822662899,0.0,455.3979130256846,658777.0
2022-02-05,GOOGL,0.0,441.20544968802943,145.0444167800988,371.01137948916545,543846.0
2022-02-06,GOOGL,128.65837094480636,178.58778385223974,283.01130633809044,433.28473782268566,381089.0
2022-02-07,MSFT,426.9308691974725,433.4474987696397,288.40838044245646,189.28402221381484,328125.0
2022-02-08,MSFT,235.7172630108396,110.95805108350288,466.7138599131863,239.86357292274582,712717.0
2022-02-09,GOOGL,379.5751932547173,171.25833772297926,162.0355183294527,360.43801819197364,0.0
2022-02-10,GOOGL,301.3291344833751,407.38673742890114,171.44319349465485,372.34968830525867,27950.0
2022-02-11,TSLA,188.7141343063075,180.1168703041788,486.7290264398525,273.36049158777325,877499.0
2022-02-12,AMZN,198.21512320450398,127.03894834105739,381.76195933067174,455.8677162622827,774443.0
2022-02-13,GOOGL,376.02184195030947,221.46179624966476,128.99155208918285,356.01135154745924,0.0
